raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed,verification_status,confidence,matched_title,matched_authors,matched_venue,matched_doi,source_url,source,notes,elapsed_seconds,input_tokens,output_tokens,web_search_calls,token_cost_usd,web_search_cost_usd,cost_usd
28. https://www.euforumrj.org/sites/default/files/2019-11/restorative_justice_and_crime_prevention_final_report.pdf,web,,,,,,,,,,,,https://www.euforumrj.org/sites/default/files/2019-11/restorative_justice_and_crime_prevention_final_report.pdf,,not_found,1.0,"Restorative Justice and Crime Prevention: Presenting a theoretical exploration, an empirical analysis and the policy perspective",,European Forum for Restorative Justice,,https://www.euforumrj.org/sites/default/files/2019-11/restorative_justice_and_crime_prevention_final_report.pdf,web_search,"The URL is live and resolves to the 2010 report 'Restorative Justice and Crime Prevention' published by the Italian Ministry of Justice and the EFRJ. However, as a URL-only entry with no title or authors, it is marked not_found per the hard rule for incomplete citations.",56.77,30590,835,1,0.0178,0.005,0.0228
"29. https://pcefet.com/common/library/books/51/2590_[Paul_D._Leedy,_Jeanne_Ellis_Ormrod]_Practical_Res(b-ok.org).pdf",web,,,,,,,,,,,,"https://pcefet.com/common/library/books/51/2590_[Paul_D._Leedy,_Jeanne_Ellis_Ormrod]_Practical_Res(b-ok.org).pdf",,not_found,1.0,Practical Research: Planning and Design,Paul D. Leedy | Jeanne Ellis Ormrod,,,,web_search,"The citation is a bare URL/filename. Per the hard rule for URL-only and incomplete citations, a bibliography entry lacking a title and author list is categorized as not_found, even if the URL points to a real, identifiable work. Cited URL is dead/unreachable (https://pcefet.com/common/library/books/51/2590_[Paul_D._Leedy,_Jeanne_Ellis_Ormrod]_Practical_Res(b-ok.org).pdf); entry also has no authors or real title — not_found (incomplete citation).",46.06,30509,788,1,0.017618,0.005,0.022618
3. Review-of-prediction-markets-for-crime-rates.pdf,web,,,,,,,,,,,,Review-of-prediction-markets-for-crime-rates.pdf,,not_found,1.0,,,,,,web_search,"The citation is an incomplete bibliography entry consisting only of a filename without authors or a formal title. Per the 'URL-only / filename-only / no-authors-and-no-real-title incomplete bibliography entries' rule, this is classified as not_found even if the topic exists in literature.",46.06,30574,712,1,0.017423,0.005,0.022423
30. https://www.sciencedirect.com/science/article/pii/S1877050925011962,web,,,,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1877050925011962,,not_found,1.0,,,,,,web_search,"The citation is a bare URL with no bibliographic information (no authors, no title). Under the 'URL-only / filename-only / no-authors-and-no-real-title incomplete bibliography entries' hard rule, this must be mapped to not_found. Furthermore, the URL did not resolve to a specific identifiable work. Cited URL is dead/unreachable (https://www.sciencedirect.com/science/article/pii/S1877050925011962); entry also has no authors or real title — not_found (incomplete citation).",46.06,29536,773,1,0.017087,0.005,0.022087
31. https://www.inta.org/wp-content/uploads/public-files/resources/the-trademark-reporter/TMR-Vol-114-No6-Nov-Dec-2024.pdf,web,,,,,,,,,,,,https://www.inta.org/wp-content/uploads/public-files/resources/the-trademark-reporter/TMR-Vol-114-No6-Nov-Dec-2024.pdf,,not_found,1.0,"The Trademark Reporter, Vol. 114, No. 6 (Nov-Dec 2024)",,The Trademark Reporter,,,web_search,"The citation is a bare URL with no authors or title. Per the hard rule for URL-only/incomplete bibliography entries, this is marked as not_found, even though the URL points to a valid resource. Cited URL is dead/unreachable (https://www.inta.org/wp-content/uploads/public-files/resources/the-trademark-reporter/TMR-Vol-114-No6-Nov-Dec-2024.pdf); entry also has no authors or real title — not_found (incomplete citation).",48.17,30872,943,1,0.018265,0.005,0.023265
32. https://ideas.repec.org/a/spr/jcsosc/v8y2025i2d10.1007_s42001-025-00373-z.html,web,,,,,,,,,,,,https://ideas.repec.org/a/spr/jcsosc/v8y2025i2d10.1007_s42001-025-00373-z.html,,not_found,1.0,AI-driven crime prediction: a systematic literature review,Nadeem Iqbal | Awais Hassan | Talha Waheed,Journal of Computational Social Science,10.1007/s42001-025-00373-z,https://ideas.repec.org/a/spr/jcsosc/v8y2025i2d10.1007_s42001-025-00373-z.html,web_search,"The citation is a bare URL without authors or a title. While the URL is live and resolves to ""AI-driven crime prediction: a systematic literature review"" by Iqbal et al. (2025) in the Journal of Computational Social Science, a URL-only entry is considered incomplete per the mandatory protocol and is mapped to not_found.",48.17,30260,888,1,0.017794,0.005,0.022794
33. https://kpmg.com/us/en/articles/2025/current-state-of-prediction-markets.html,web,,,,,,,,,,,,https://kpmg.com/us/en/articles/2025/current-state-of-prediction-markets.html,,not_found,1.0,The Current State of Prediction Markets,KPMG,KPMG,,https://kpmg.com/us/en/articles/2025/current-state-of-prediction-markets.html,web_search,"The URL is live and resolves to a real KPMG article from September 2025. However, per the hard rule for URL-only/incomplete bibliography entries lacking both a title and author, the status is not_found.",48.17,30903,842,1,0.017978,0.005,0.022978
34. https://www.sciencedirect.com/science/article/abs/pii/S0952197625021311,web,,,,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S0952197625021311,,not_found,1.0,,,,,,web_search,"Per the URL-ONLY AND INCOMPLETE CITATIONS rule, a citation containing only a URL without authors or a title must be marked as not_found. Furthermore, the PII S0952197625021311 did not resolve to a specific indexed article record. Cited URL is dead/unreachable (https://www.sciencedirect.com/science/article/abs/pii/S0952197625021311); entry also has no authors or real title — not_found (incomplete citation).",48.17,29716,786,1,0.017216,0.005,0.022216
35. https://btlj.org/wp-content/uploads/2022/03/0000-36-1-Full-Issue.pdf,web,,,,,,,,,,,,https://btlj.org/wp-content/uploads/2022/03/0000-36-1-Full-Issue.pdf,,not_found,1.0,,,Berkeley Technology Law Journal,,https://btlj.org/wp-content/uploads/2022/03/0000-36-1-Full-Issue.pdf,web_search,"The citation is a bare URL without authors or a title. Although the URL is live and resolves to Volume 36, Issue 1 of the Berkeley Technology Law Journal, the entry is classified as not_found per the protocol for URL-only citations.",48.91,30078,820,1,0.017499,0.005,0.022499
36. https://www.richardpdavieslaw.com/criminal-defense-attorney/ai-and-predictive-policing-transformingcriminal-justice-in-2024/,web,,,,,,,,,,,,https://www.richardpdavieslaw.com/criminal-defense-attorney/ai-and-predictive-policing-transformingcriminal-justice-in-2024/,,not_found,1.0,AI and Predictive Policing: Transforming Criminal Justice in 2024,Richard P. Davies,Richard P. Davies Law Blog,,,web_search,"The resource exists and the URL is nearly correct (missing one hyphen), but the citation is classified as not_found because it is URL-only and lacks a title and author in the raw text. Cited URL is dead/unreachable (https://www.richardpdavieslaw.com/criminal-defense-attorney/ai-and-predictive-policing-transformingcriminal-justice-in-2024/); entry also has no authors or real title — not_found (incomplete citation).",49.61,30748,835,1,0.017879,0.005,0.022879
37. https://www.ibwc.gov/wp-content/uploads/2023/04/Rio_Grande_White_Paper_FINAL.pdf,web,,,,,,,,,,,,https://www.ibwc.gov/wp-content/uploads/2023/04/Rio_Grande_White_Paper_FINAL.pdf,,not_found,1.0,THE RIO GRANDE/RIO BRAVO WATER DELIVERIES UNDER THE 1944 TREATY,,International Boundary and Water Commission (IBWC),,https://www.ibwc.gov/wp-content/uploads/2023/04/Rio_Grande_White_Paper_FINAL.pdf,web_search,"The citation is a bare URL and lacks both a title and authors in the raw text. Per the 'URL-ONLY AND INCOMPLETE CITATIONS' hard rule, such entries must be marked as not_found even if the URL is live and resolves to a real work. The URL is live and points to a December 2022 report by the IBWC titled 'THE RIO GRANDE/RIO BRAVO WATER DELIVERIES UNDER THE 1944 TREATY', which is referred to by the agency as the 'Rio Grande White Paper'.",45.2,30703,1228,1,0.019036,0.005,0.024036
38. https://ccdcoe.org/uploads/2018/10/InternationalCyberNorms_full_book.pdf,web,,,,,,,,,,,,https://ccdcoe.org/uploads/2018/10/InternationalCyberNorms_full_book.pdf,,not_found,1.0,"International Cyber Norms: Legal, Policy & Industry Perspectives",Anna-Maria Osula | Henry Rõigas,NATO Cooperative Cyber Defence Centre of Excellence (CCDCOE),,https://ccdcoe.org/uploads/2018/10/InternationalCyberNorms_full_book.pdf,web_search,"The URL is live and resolves to a PDF of the book 'International Cyber Norms: Legal, Policy & Industry Perspectives' (ISBN 978-9949-9544-7-6). Because the citation provides only the URL without any author or title information, it is categorized as not_found per the hard rule for URL-only/incomplete citations.",43.95,30559,686,1,0.017337,0.005,0.022337
39. https://counciloncj.org/homicide-trends-report/?pdf=10196,web,,,,,,,,,,,,https://counciloncj.org/homicide-trends-report/?pdf=10196,,not_found,1.0,Trends in Homicide: What You Need to Know,,Council on Criminal Justice,,,web_search,"The citation is a bare URL without a title or authors. While the URL is live and resolves to a CCJ report titled ""Trends in Homicide: What You Need to Know,"" URL-only citations are classified as not_found under the verification protocol. Cited URL is dead/unreachable (https://counciloncj.org/homicide-trends-report/?pdf=10196); entry also has no authors or real title — not_found (incomplete citation).",45.2,30369,618,1,0.017038,0.005,0.022038
4. https://iasj.rdd.edu.iq/journals/uploads/2025/08/06/a63dcdc039efd7a76d4746c3af4fb2cc.pdf,web,,,,,,,,,,,,https://iasj.rdd.edu.iq/journals/uploads/2025/08/06/a63dcdc039efd7a76d4746c3af4fb2cc.pdf,,not_found,1.0,,,,,https://iasj.rdd.edu.iq/journals/uploads/2025/08/06/a63dcdc039efd7a76d4746c3af4fb2cc.pdf,web_search,"The citation is a bare URL (URL-only) with no authors or title. Per the HARD RULE regarding URL-only/incomplete bibliography entries, this must be mapped to not_found regardless of the liveness of the URL. Cited URL is live/reachable (https://iasj.rdd.edu.iq/journals/uploads/2025/08/06/a63dcdc039efd7a76d4746c3af4fb2cc.pdf), but the bibliography entry has no authors or real title — not_found (incomplete URL-only citation).",45.2,30717,692,1,0.017434,0.005,0.022434
40. https://www.sebp.police.uk/post/10-things-evidence-based-policing-research-taught-us-in-2024,web,,,,,,,,,,,,https://www.sebp.police.uk/post/10-things-evidence-based-policing-research-taught-us-in-2024,,not_found,1.0,10 Things We Learned From Evidence in 2024,Society of Evidence Based Policing,Society of Evidence Based Policing (SEBP) Blog,,https://www.sebp.police.uk/post/10-things-evidence-based-policing-research-taught-us-in-2024,web_search,"The cited URL is live and resolves to a blog post titled ""10 Things We Learned From Evidence in 2024"" (published December 16, 2024). However, because the citation consists solely of a URL with no title or authors provided in the raw text, it is classified as not_found per the mandatory rule for URL-only/incomplete bibliography entries.",67.98,30937,785,1,0.017823,0.005,0.022824
41. https://academic.oup.com/ooec/article/3/Supplement_1/i365/7708062,web,,,,,,,,,,,,https://academic.oup.com/ooec/article/3/Supplement_1/i365/7708062,,not_found,1.0,Race and ethnic inequalities,Heidi Safia Mirza | Ross Warwick,Oxford Open Economics,10.1093/ooec/odad026,,web_search,"The citation is a bare URL with no title or authors. Under the evaluation protocol, URL-only entries are marked as not_found even if the link is live and points to a real document. Cited URL is dead/unreachable (https://academic.oup.com/ooec/article/3/Supplement_1/i365/7708062); entry also has no authors or real title — not_found (incomplete citation).",67.98,30379,792,1,0.017566,0.005,0.022566
42. https://bjs.ojp.gov/document/hvus23.pdf,web,,,,,,,,,,,,https://bjs.ojp.gov/document/hvus23.pdf,,not_found,1.0,"Homicide Victimization in the United States, 2023",Bureau of Justice Statistics,Bureau of Justice Statistics,,https://bjs.ojp.gov/document/hvus23.pdf,web_search,"The URL is live and points to a real document by the Bureau of Justice Statistics. However, because the raw citation provides only the URL and lacks both title and author metadata, it is classified as not_found per the strict protocol for incomplete citations (URL-only / no-authors-and-no-real-title).",67.98,30306,780,1,0.017493,0.005,0.022493
43. https://legal.thomsonreuters.com/blog/predictive-policing-navigating-the-challenges/,web,,,,,,,,,,,,https://legal.thomsonreuters.com/blog/predictive-policing-navigating-the-challenges/,,not_found,1.0,,,,,https://legal.thomsonreuters.com/blog/predictive-policing-navigating-the-challenges/,web_search,"URL-only/incomplete bibliography entries must be marked as not_found per the hard rule, even if the URL were live. In this case, the URL is also unresolvable/dead and no matching content was found on the host site.",67.98,30602,579,1,0.017038,0.005,0.022038
44. https://www.linkedin.com/posts/johnjlothian_gambling-murder-and-mayhem-welcome-to-the-activity7279599150160076800-mfCM,web,,,,,,,,,,,,https://www.linkedin.com/posts/johnjlothian_gambling-murder-and-mayhem-welcome-to-the-activity7279599150160076800-mfCM,,not_found,1.0,"Gambling, Murder and Mayhem: Welcome to the New Futures Markets of Today",John Lothian,LinkedIn,,,web_search,"Per the HARD RULE for URL-only / incomplete citations, this entry is marked not_found because it lacks both a title and author in the raw text, despite the URL being live and resolving to a specific work by John Lothian. Cited URL is dead/unreachable (https://www.linkedin.com/posts/johnjlothian_gambling-murder-and-mayhem-welcome-to-the-activity7279599150160076800-mfCM); entry also has no authors or real title — not_found (incomplete citation).",67.25,30658,766,1,0.017627,0.005,0.022627
45. https://www.riskterrainmodeling.com/benefits.html,web,,,,,,,,,,,,https://www.riskterrainmodeling.com/benefits.html,,not_found,1.0,Benefits,,Risk Terrain Modeling,,https://www.riskterrainmodeling.com/benefits.html,web_search,"The URL is live and points to the ""Benefits"" page of the official Risk Terrain Modeling website. However, per the protocol for incomplete citations (no title and no authors), a bare URL is marked as not_found.",66.54,30263,608,1,0.016955,0.005,0.021955
46. https://handbook.geospatial.psu.edu/sites/default/files/capstone/Thompson_Michelle_596A_report_20171101.pdf,web,,,,,,,,,,,,https://handbook.geospatial.psu.edu/sites/default/files/capstone/Thompson_Michelle_596A_report_20171101.pdf,,not_found,1.0,Risk Terrain Modeling: A Tool for Crime Analysis and Prediction,Michelle Thompson,Pennsylvania State University Geospatial Handbook,,https://handbook.geospatial.psu.edu/sites/default/files/capstone/Thompson_Michelle_596A_report_20171101.pdf,web_search,"The citation is a bare URL. While the URL is live and resolves to a capstone report by Michelle Thompson (2017) at Pennsylvania State University, a URL-only entry without authors or a title is classified as not_found per the evaluation protocol.",70.94,29908,780,1,0.017294,0.005,0.022294
47. https://newuniversityinexileconsortium.org/wp-content/uploads/2022/08/Robert-A.-Dahl-On-Democracy1998-1.pdf,web,,,,,,,,,,,,https://newuniversityinexileconsortium.org/wp-content/uploads/2022/08/Robert-A.-Dahl-On-Democracy1998-1.pdf,,not_found,1.0,On Democracy,Robert A. Dahl,Yale University Press,,,web_search,"The URL is live and points to the named book (ISBN: 0-300-07627-4). However, the citation is marked not_found per the HARD RULE regarding URL-only / filename-only / incomplete bibliography entries lacking authors and a real title. Cited URL is dead/unreachable (https://newuniversityinexileconsortium.org/wp-content/uploads/2022/08/Robert-A.-Dahl-On-Democracy1998-1.pdf); entry also has no authors or real title — not_found (incomplete citation).",77.31,30695,832,1,0.017843,0.005,0.022843
48. https://www.oxjournal.org/predictive-policing-or-predictive-prejudice/,web,,,,,,,,,,,,https://www.oxjournal.org/predictive-policing-or-predictive-prejudice/,,not_found,1.0,,,Oxford University Undergraduate Law Journal,,,web_search,"The citation is a bare URL without a title or authors. Although the URL is live and resolves to an article titled 'Predictive Policing or Predictive Prejudice? A Study of the...' on the Oxford University Undergraduate Law Journal website (oxjournal.org), the lack of bibliographic information in the citation itself requires a status of not_found per the verification protocol for URL-only entries. Cited URL is dead/unreachable (https://www.oxjournal.org/predictive-policing-or-predictive-prejudice/); entry also has no authors or real title — not_found (incomplete citation).",78.55,30895,1147,1,0.018889,0.005,0.023889
