raw_text,citation_type,title,authors,year,journal,volume,issue,pages,doi,isbn,book_title,publisher,url,date_accessed,verification_status,confidence,matched_title,matched_authors,matched_venue,matched_doi,source_url,source,notes,elapsed_seconds,input_tokens,output_tokens,web_search_calls,token_cost_usd,web_search_cost_usd,cost_usd
"[20] Oren Rippel and Ryan P Adams. Spectral representations for convolutional neural networks. In Advances in Neural Information Processing Systems (NeurIPS), 2015.",conference_paper,Spectral representations for convolutional neural networks,Oren Rippel | Ryan P Adams,2015,Advances in Neural Information Processing Systems (NeurIPS),,,,,,,,,,minor_error,1.0,Spectral Representations for Convolutional Neural Networks,Oren Rippel | Jasper Snoek | Ryan P. Adams,Advances in Neural Information Processing Systems 28 (NIPS 2015),,,web_search,"The citation is for a real paper published at NIPS 2015. However, it omits the second author, Jasper Snoek, and does not include 'et al.' to indicate truncation.",92.97,28286,946,1,0.016981,0.005,0.021981
"[21] Robin Rombach, Andreas Blattmann, Dominik Lorenz, Patrick Esser, and Björn Ommer. High-resolution image synthesis with latent diffusion models. In Proceedings of the IEEE/CVF conference on computer vision and pattern recognition, pages 10684-10695, 2022.",conference_paper,High-resolution image synthesis with latent diffusion models,Robin Rombach | Andreas Blattmann | Dominik Lorenz | Patrick Esser | Björn Ommer,2022,Proceedings of the IEEE/CVF conference on computer vision and pattern recognition,,,10684-10695,,,,,,,verified,1.0,High-Resolution Image Synthesis with Latent Diffusion Models,Robin Rombach | Andreas Blattmann | Dominik Lorenz | Patrick Esser | Bjorn Ommer,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01042,https://doi.org/10.1109/cvpr52688.2022.01042,crossref_title_static,Verified via static CrossRef title search (score: 1.00),24.39,0,0,0,0.0,0.0,0.0
"[22] Ethan Smith, Nayan Saxena, and Aninda Saha. Todo: Token downsampling for efficient generation of high-resolution images. arXiv preprint arXiv:2402.13573, 2024.",working_paper,Todo: Token downsampling for efficient generation of high-resolution images,Ethan Smith | Nayan Saxena | Aninda Saha,2024,arXiv,,2402.13573,,,,,,,,verified,0.95,ToDo: Token Downsampling for Efficient Generation of High-Resolution Images,Ethan Smith | Nayan Saxena | Aninda Saha,arXiv,10.48550/arXiv.2402.13573,https://arxiv.org/abs/2402.13573,arxiv_static,Verified via arXiv id 2402.13573.,50.49,0,0,0,0.0,0.0,0.0
"[23] Zhen Tang, Song Zhang, and Xinchao Zhang. Patch slimming for efficient vision transformers. In European Conference on Computer Vision (ECCV), 2021.",conference_paper,Patch slimming for efficient vision transformers,Zhen Tang | Song Zhang | Xinchao Zhang,2021,European Conference on Computer Vision (ECCV),,,,,,,,,,hallucination,1.0,Patch Slimming for Efficient Vision Transformers,Yehui Tang | Kai Han | Yunhe Wang | Chang Xu | Jianyuan Guo | Chao Xu | Dacheng Tao,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/CVPR52688.2022.01185,,web_search,The citation is a 'chimera' combining a real paper title with a fabricated author list and a non-existent conference venue (ECCV 2021). This specific hallucinated string appears in other AI-generated bibliographies.,82.67,28679,1212,1,0.017975,0.005,0.022975
"[24] Hugo Touvron, Matthieu Cord, Matthijs Douze, Francisco Massa, Alexandre Sablayrolles, and Hervé Jégou. Training data-efficient image transformers & distillation through attention. In International conference on machine learning, pages 10347-10357. PMLR, 2021.",conference_paper,Training data-efficient image transformers & distillation through attention,Hugo Touvron | Matthieu Cord | Matthijs Douze | Francisco Massa | Alexandre Sablayrolles | Hervé Jégou,2021,International conference on machine learning,,,10347-10357,,,,PMLR,,,verified,1.0,Training data-efficient image transformers & distillation through attention,Hugo Touvron | Matthieu Cord | Matthijs Douze | Francisco Massa | Alexandre Sablayrolles | Hervé Jégou,International Conference on Machine Learning,,https://proceedings.mlr.press/v139/touvron21a.html,web_search,The citation is perfectly accurate; all metadata matches the official record from the PMLR website. Page range 10347-10357 is also confirmed.,82.21,28872,1123,1,0.017805,0.005,0.022805
"[25] Hongjie Wang, Difan Liu, Yan Kang, Yijun Li, Zhe Lin, Niraj K Jha, and Yuchen Liu. Attention-driven training-free efficiency enhancement of diffusion models. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pages 16080-16089, 2024.",conference_paper,Attention-driven training-free efficiency enhancement of diffusion models,Hongjie Wang | Difan Liu | Yan Kang | Yijun Li | Zhe Lin | Niraj K Jha | Yuchen Liu,2024,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition,,,16080-16089,,,,,,,verified,1.0,Attention-Driven Training-Free Efficiency Enhancement of Diffusion Models,Hongjie Wang | Difan Liu | Yan Kang | Yijun Li | Zhe Lin | Niraj K. Jha | Yuchen Liu,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52733.2024.01522,https://doi.org/10.1109/cvpr52733.2024.01522,crossref_title_static,Verified via static CrossRef title search (score: 1.00),18.63,0,0,0,0.0,0.0,0.0
"[26] Sinong Wang, Belinda Z. Li, Madian Khabsa, Han Fang, and Hao Ma. Linformer: Self-attention with linear complexity. arXiv preprint arXiv:2006.04768, 2020.",working_paper,Linformer: Self-attention with linear complexity,Sinong Wang | Belinda Z. Li | Madian Khabsa | Han Fang | Hao Ma,2020,arXiv,,2006.04768,,,,,,,,verified,0.95,Linformer: Self-Attention with Linear Complexity,Sinong Wang | Belinda Z. Li | Madian Khabsa | Han Fang | Hao Ma,arXiv,10.48550/arXiv.2006.04768,https://arxiv.org/abs/2006.04768,arxiv_static,Verified via arXiv id 2006.04768.,57.24,0,0,0,0.0,0.0,0.0
"[27] Zhou Wang, Alan C Bovik, Hamid R Sheikh, and Eero P Simoncelli. Image quality assessment: from error visibility to structural similarity. IEEE transactions on image processing, 13(4):600-612, 2004.",journal_article,Image quality assessment: from error visibility to structural similarity,Zhou Wang | Alan C Bovik | Hamid R Sheikh | Eero P Simoncelli,2004,IEEE transactions on image processing,13,4,600-612,,,,,,,verified,1.0,Image quality assessment: from error visibility to structural similarity,Zhou Wang | A.C. Bovik | H.R. Sheikh | E.P. Simoncelli,IEEE Transactions on Image Processing,10.1109/tip.2003.819861,https://doi.org/10.1109/tip.2003.819861,crossref_title_static,Verified via static CrossRef title search (score: 1.00),39.52,0,0,0,0.0,0.0,0.0
"[28] Zhou Wang, Eero P Simoncelli, and Alan C Bovik. Multiscale structural similarity for image quality assessment. In The Thrity-Seventh Asilomar Conference on Signals, Systems & Computers, 2003, volume 2, pages 1398-1402. Ieee, 2003.",conference_paper,Multiscale structural similarity for image quality assessment,Zhou Wang | Eero P Simoncelli | Alan C Bovik,2003,"The Thrity-Seventh Asilomar Conference on Signals, Systems & Computers",2,,1398-1402,,,,Ieee,,,verified,1.0,Multiscale structural similarity for image quality assessment,Zhou Wang | Eero P. Simoncelli | Alan C. Bovik,"The Thirty-Seventh Asilomar Conference on Signals, Systems & Computers",10.1109/ACSSC.2003.1292216,,web_search,"The DOI for this work is 10.1109/ACSSC.2003.1292216. The misspelling ""Thrity-Seventh"" in the citation text is a cosmetic typo and the work is clearly identified.",70.41,28291,765,1,0.016441,0.005,0.021441
"[29] Zhenzhong Xiong, Zhebei Wang, Jianyi Peng, Kun Zhi, Sidi Lu, Jiang Bian, Shiwu Sun, and Tie-Yan Liu. Nyströmformer: A nyström-based algorithm for approximating self-attention. arXiv preprint arXiv:2102.03902, 2021.",working_paper,Nyströmformer: A nyström-based algorithm for approximating self-attention,Zhenzhong Xiong | Zhebei Wang | Jianyi Peng | Kun Zhi | Sidi Lu | Jiang Bian | Shiwu Sun | Tie-Yan Liu,2021,arXiv,,2102.03902,,,,,,,,hallucination,1.0,Nyströmformer: A Nyström-Based Algorithm for Approximating Self-Attention,Yunyang Xiong | Zhanpeng Zeng | Rudrasis Chakraborty | Mingxing Tan | Glenn Fung | Yin Li | Vikas Singh,arXiv,10.48550/arXiv.2102.03902,https://arxiv.org/abs/2102.03902,arxiv_static,"CrossRef arxiv_static matches title/DOI (score: 1.00), but cited author identities disagree with the official list. Unmatched cited author(s): Zhenzhong Xiong, Zhebei Wang, Jianyi Peng, Kun Zhi, Sidi Lu, Jiang Bian, Shiwu Sun, Tie-Yan Liu. Official authors: Yunyang Xiong, Zhanpeng Zeng, Rudrasis Chakraborty, Mingxing Tan, Glenn Fung, Yin Li, Vikas Singh.",54.42,0,0,0,0.0,0.0,0.0
"[30] Manzil Zaheer, Guru Guruganesh, Kumar Avinava Dubey, Joshua Ainslie, Chris Alberti, Santiago Ontañón, Philip Pham, Anirudh Ravula, Qifan Wang, Li Yang, and Amr Ahmed. Big bird: Transformers for longer sequences. arXiv preprint arXiv:2007.14062, 2020.",working_paper,Big bird: Transformers for longer sequences,Manzil Zaheer | Guru Guruganesh | Kumar Avinava Dubey | Joshua Ainslie | Chris Alberti | Santiago Ontañón | Philip Pham | Anirudh Ravula | Qifan Wang | Li Yang | Amr Ahmed,2020,arXiv,,2007.14062,,,,,,,,minor_error,1.0,Big Bird: Transformers for Longer Sequences,Manzil Zaheer | Guru Guruganesh | Avinava Dubey | Joshua Ainslie | Chris Alberti | Santiago Ontanon | Philip Pham | Anirudh Ravula | Qifan Wang | Li Yang | Amr Ahmed,arXiv,10.48550/arXiv.2007.14062,https://arxiv.org/abs/2007.14062,arxiv_static,"CrossRef arxiv_static matches title/DOI (score: 1.00), but cited author identities disagree with the official list. Unmatched cited author(s): Kumar Avinava Dubey. Official authors: Manzil Zaheer, Guru Guruganesh, Avinava Dubey, Joshua Ainslie, Chris Alberti, Santiago Ontanon, Philip Pham, Anirudh Ravula, Qifan Wang, Li Yang, Amr Ahmed.",54.31,0,0,0,0.0,0.0,0.0
"[31] Wang Zeng, Sheng Jin, Wentao Liu, Chen Qian, Ping Luo, Wanli Ouyang, and Xiaogang Wang. Not all tokens are equal: Human-centric visual analysis via token clustering transformer. In Proceedings of the IEEE/CVF conference on computer vision and pattern recognition, pages 11101-11111, 2022.",conference_paper,Not all tokens are equal: Human-centric visual analysis via token clustering transformer,Wang Zeng | Sheng Jin | Wentao Liu | Chen Qian | Ping Luo | Wanli Ouyang | Xiaogang Wang,2022,,,,11101-11111,,,Proceedings of the IEEE/CVF conference on computer vision and pattern recognition,,,,verified,1.0,Not All Tokens Are Equal: Human-centric Visual Analysis via Token Clustering Transformer,Wang Zeng | Sheng Jin | Wentao Liu | Chen Qian | Ping Luo | Wanli Ouyang | Xiaogang Wang,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01082,https://doi.org/10.1109/cvpr52688.2022.01082,crossref_title_static,Verified via static CrossRef title search (score: 1.00),33.63,0,0,0,0.0,0.0,0.0
"[32] Richard Zhang, Phillip Isola, Alexei A Efros, Eli Shechtman, and Oliver Wang. The unreasonable effectiveness of deep features as a perceptual metric. In Proceedings of the IEEE conference on computer vision and pattern recognition, pages 586-595, 2018.",conference_paper,The unreasonable effectiveness of deep features as a perceptual metric,Richard Zhang | Phillip Isola | Alexei A Efros | Eli Shechtman | Oliver Wang,2018,,,,586-595,,,Proceedings of the IEEE conference on computer vision and pattern recognition,,,,verified,1.0,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,Richard Zhang | Phillip Isola | Alexei A. Efros | Eli Shechtman | Oliver Wang,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,10.1109/cvpr.2018.00068,https://doi.org/10.1109/cvpr.2018.00068,crossref_title_static,Verified via static CrossRef title search (score: 1.00),25.95,0,0,0,0.0,0.0,0.0
